# [01] : run
# [02] : mass#9000006
# [03] : mass#9900026
# [04] : mass#9900032
# [05] : Omegah^2
# [06] : x_f
# [07] : sigmav(xf)
# [08] : %_relic_xchixchi_hsd
# [09] : %_relic_xchixchi_sdsd
# [10] : %_relic_xchixchi_hh
# [11] : %_relic_xchixchi_ddx
# [12] : %_relic_xchixchi_uux
# [13] : %_relic_xchixchi_ssx
# [14] : %_relic_xchixchi_ccx
# [15] : %_relic_xchixchi_bbx
# [16] : %_relic_xchixchi_ttx
# [17] : %_relic_xchixchi_hzp
# [18] : %_relic_xchixchi_zpzp
# [19] : %_relic_xchixchi_zpsd
# [20] : %_relic_xchixchi_zz
# [21] : %_relic_xchixchi_wpwm
# [22] : %_relic_xchixchi_emep
# [23] : %_relic_xchixchi_mummup
# [24] : %_relic_xchixchi_tamtap
# [25] : xsi
# [26] : sigmaN_SI_p
# [27] : lim_sigmaN_SI_p
# [28] : sigmaN_SI_n
# [29] : lim_sigmaN_SI_n
# [30] : sigmaN_SD_p
# [31] : lim_sigmaN_SD_p
# [32] : sigmaN_SD_n
# [33] : lim_sigmaN_SD_n
# [34] : Nevents
# [35] : smearing



run_01_11	7.50e+01	2.12e+02	3.50e+02	5.43e-02	2.10e+01	4.79e-26	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	2.00e+01	2.02e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.26e-10	3.96e-05	1.12e-02	4.53e-01	1.55e-45	7.19e-47	1.57e-45	7.19e-47	1.82e-59	4.56e-41	2.22e-60	2.20e-41	4.98e+02	0.00e+00	
run_01_12	1.00e+02	2.25e+02	3.50e+02	1.59e-02	2.20e+01	2.25e-25	0.00e+00	0.00e+00	0.00e+00	1.61e+01	1.61e+01	1.61e+01	1.61e+01	1.62e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	5.06e+00	1.44e+01	4.66e-10	1.99e-05	5.63e-03	1.33e-01	3.10e-45	9.13e-47	3.14e-45	9.13e-47	8.08e-61	5.43e-41	5.84e-60	2.77e-41	9.92e+02	0.00e+00	
run_01_13	1.25e+02	2.38e+02	3.50e+02	7.04e-03	2.30e+01	4.06e-25	0.00e+00	0.00e+00	3.02e+00	1.31e+01	1.31e+01	1.31e+01	1.31e+01	1.32e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.25e+00	2.19e+01	3.31e-10	1.42e-05	4.00e-03	5.87e-02	5.32e-45	1.11e-46	5.39e-45	1.11e-46	1.55e-60	6.24e-41	8.99e-60	3.33e-41	1.60e+03	0.00e+00	
run_01_14	1.50e+02	2.50e+02	3.50e+02	2.57e-03	2.50e+01	1.26e-24	0.00e+00	0.00e+00	1.29e+00	1.95e+01	1.95e+01	1.95e+01	1.95e+01	1.95e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.48e-01	1.01e+00	8.92e-12	3.81e-07	1.08e-04	2.14e-02	8.26e-45	1.31e-46	8.37e-45	1.31e-46	2.11e-61	7.21e-41	2.17e-65	4.01e-41	2.29e+03	0.00e+00	
run_01_15	1.75e+02	2.62e+02	3.50e+02	1.10e-03	2.60e+01	2.39e-24	0.00e+00	0.00e+00	1.87e-01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	5.27e+00	0.00e+00	0.00e+00	0.00e+00	6.59e-02	1.45e-01	8.38e-13	3.58e-08	1.01e-05	9.17e-03	1.20e-44	1.52e-46	1.21e-44	1.52e-46	3.46e-62	8.12e-41	3.44e-62	4.63e-41	3.05e+03	0.00e+00	
run_01_16	5.00e+01	2.25e+02	4.00e+02	2.17e-01	1.90e+01	2.50e-26	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.01e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.61e-10	1.97e-05	5.57e-03	1.00e+00	5.83e-46	5.26e-47	5.90e-46	5.26e-47	6.52e-62	3.79e-41	6.69e-66	1.81e-41	1.52e+02	0.00e+00	
run_01_17	7.50e+01	2.38e+02	4.00e+02	9.59e-02	2.00e+01	2.70e-26	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	2.00e+01	2.02e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.11e-09	4.76e-05	1.35e-02	7.99e-01	1.45e-45	7.19e-47	1.47e-45	7.19e-47	2.09e-61	4.56e-41	2.14e-65	2.20e-41	4.66e+02	0.00e+00	
run_01_18	1.00e+02	2.50e+02	4.00e+02	3.83e-02	2.10e+01	7.60e-26	0.00e+00	0.00e+00	0.00e+00	1.73e+01	1.73e+01	1.73e+01	1.73e+01	1.74e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.47e+00	9.87e+00	3.19e-10	1.37e-05	3.86e-03	3.19e-01	2.79e-45	9.13e-47	2.83e-45	9.13e-47	6.64e-62	5.43e-41	6.82e-66	2.77e-41	8.93e+02	0.00e+00	
run_01_19	1.25e+02	2.62e+02	4.00e+02	3.65e-03	2.40e+01	8.73e-25	0.00e+00	0.00e+00	4.64e+00	7.88e+00	7.88e+00	7.88e+00	7.89e+00	8.03e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.66e+01	3.92e+01	5.93e-10	2.53e-05	7.17e-03	3.05e-02	4.65e-45	1.11e-46	4.71e-45	1.11e-46	1.07e-65	6.24e-41	1.04e-61	3.33e-41	1.40e+03	0.00e+00	
run_01_20	1.50e+02	2.75e+02	4.00e+02	6.96e-03	2.40e+01	4.17e-25	0.00e+00	0.00e+00	1.21e+01	1.45e+01	1.45e+01	1.45e+01	1.45e+01	1.45e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.75e+00	1.07e+01	9.44e-11	4.04e-06	1.14e-03	5.80e-02	7.07e-45	1.31e-46	7.16e-45	1.31e-46	1.50e-60	7.21e-41	3.85e-60	4.01e-41	1.96e+03	0.00e+00	
run_01_21	1.75e+02	2.88e+02	4.00e+02	2.25e-03	2.50e+01	1.52e-24	0.00e+00	0.00e+00	1.09e+00	1.85e+01	1.85e+01	1.85e+01	1.85e+01	1.85e+01	5.17e+00	0.00e+00	0.00e+00	0.00e+00	4.33e-01	9.50e-01	5.51e-12	2.35e-07	6.66e-05	1.88e-02	1.01e-44	1.52e-46	1.02e-44	1.52e-46	1.64e-60	8.12e-41	9.41e-60	4.63e-41	2.56e+03	0.00e+00	
run_01_22	2.00e+02	3.00e+02	4.00e+02	1.07e-03	2.60e+01	2.40e-24	0.00e+00	0.00e+00	1.69e-01	1.75e+01	1.75e+01	1.75e+01	1.75e+01	1.75e+01	1.23e+01	0.00e+00	0.00e+00	0.00e+00	7.15e-02	1.54e-01	6.34e-13	2.71e-08	7.67e-06	8.93e-03	1.37e-44	1.72e-46	1.39e-44	1.72e-46	4.66e-60	9.13e-41	7.08e-61	5.24e-41	3.20e+03	0.00e+00	
run_01_23	5.00e+01	2.50e+02	4.50e+02	3.27e-01	1.90e+01	1.79e-26	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.01e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	6.37e-10	2.73e-05	7.69e-03	1.00e+00	5.42e-46	5.26e-47	5.49e-46	5.26e-47	0.00e+00	3.79e-41	0.00e+00	1.81e-41	1.41e+02	0.00e+00	
run_01_24	7.50e+01	2.62e+02	4.50e+02	1.55e-01	2.00e+01	1.58e-26	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	1.99e+01	2.03e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.36e-09	5.80e-05	1.64e-02	1.00e+00	1.31e-45	7.19e-47	1.33e-45	7.19e-47	2.09e-61	4.56e-41	2.14e-65	2.20e-41	4.21e+02	0.00e+00	
run_01_25	1.00e+02	2.75e+02	4.50e+02	6.80e-02	2.10e+01	3.83e-26	0.00e+00	0.00e+00	0.00e+00	1.75e+01	1.75e+01	1.75e+01	1.75e+01	1.76e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.26e+00	9.27e+00	3.00e-10	1.28e-05	3.62e-03	5.66e-01	2.47e-45	9.13e-47	2.50e-45	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	7.90e+02	0.00e+00	
run_01_26	1.25e+02	2.88e+02	4.50e+02	2.01e-02	2.20e+01	2.28e-25	0.00e+00	0.00e+00	2.34e+00	1.39e+01	1.39e+01	1.39e+01	1.40e+01	1.40e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	8.26e+00	1.96e+01	2.96e-10	1.26e-05	3.57e-03	1.67e-01	4.04e-45	1.11e-46	4.10e-45	1.11e-46	1.04e-60	6.24e-41	8.40e-60	3.33e-41	1.22e+03	0.00e+00	
run_01_27	1.50e+02	3.00e+02	4.50e+02	2.39e-03	2.40e+01	6.66e-25	0.00e+00	0.00e+00	4.03e+01	7.53e-01	7.53e-01	7.53e-01	7.59e-01	8.39e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.71e+01	3.87e+01	3.41e-10	1.46e-05	4.12e-03	1.99e-02	6.06e-45	1.31e-46	6.14e-45	1.31e-46	1.84e-59	7.21e-41	2.97e-60	4.01e-41	1.68e+03	0.00e+00	
run_01_28	1.75e+02	3.12e+02	4.50e+02	6.37e-03	2.40e+01	4.95e-25	0.00e+00	0.00e+00	7.93e+00	1.54e+01	1.54e+01	1.54e+01	1.54e+01	1.54e+01	4.40e+00	0.00e+00	0.00e+00	0.00e+00	3.41e+00	7.48e+00	4.34e-11	1.86e-06	5.25e-04	5.31e-02	8.54e-45	1.52e-46	8.65e-45	1.52e-46	1.18e-60	8.12e-41	8.54e-60	4.63e-41	2.17e+03	0.00e+00	
run_01_29	2.00e+02	3.25e+02	4.50e+02	2.04e-03	2.50e+01	1.71e-24	0.00e+00	0.00e+00	8.79e-01	1.71e+01	1.71e+01	1.71e+01	1.71e+01	1.71e+01	1.22e+01	0.00e+00	0.00e+00	0.00e+00	4.02e-01	8.65e-01	3.57e-12	1.53e-07	4.32e-05	1.70e-02	1.15e-44	1.72e-46	1.16e-44	1.72e-46	1.07e-60	9.13e-41	1.87e-60	5.24e-41	2.69e+03	0.00e+00	
run_01_30	2.25e+02	3.38e+02	4.50e+02	1.08e-03	2.60e+01	2.34e-24	0.00e+00	0.00e+00	1.60e-01	1.71e+01	1.71e+01	1.71e+01	1.71e+01	1.71e+01	1.43e+01	0.00e+00	0.00e+00	0.00e+00	7.76e-02	1.64e-01	5.10e-13	2.18e-08	6.17e-06	8.99e-03	1.49e-44	1.93e-46	1.51e-44	1.93e-46	7.37e-60	9.91e-41	1.68e-59	5.85e-41	3.22e+03	0.00e+00	
run_01_31	5.00e+01	2.75e+02	5.00e+02	4.66e-01	1.80e+01	1.85e-26	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.02e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	8.36e-10	3.57e-05	1.01e-02	1.00e+00	4.91e-46	5.26e-47	4.97e-46	5.26e-47	6.41e-66	3.79e-41	6.19e-62	1.81e-41	1.28e+02	0.00e+00	
run_01_32	7.50e+01	2.88e+02	5.00e+02	2.37e-01	1.90e+01	1.05e-26	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	1.99e+01	2.03e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.63e-09	6.98e-05	1.97e-02	1.00e+00	1.17e-45	7.19e-47	1.18e-45	7.19e-47	1.45e-59	4.56e-41	2.91e-60	2.20e-41	3.75e+02	0.00e+00	
run_01_33	1.00e+02	3.00e+02	5.00e+02	1.08e-01	2.00e+01	2.39e-26	0.00e+00	0.00e+00	0.00e+00	1.74e+01	1.74e+01	1.74e+01	1.74e+01	1.75e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.38e+00	9.62e+00	3.11e-10	1.33e-05	3.76e-03	9.03e-01	2.17e-45	9.13e-47	2.20e-45	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	6.94e+02	0.00e+00	
run_01_34	1.25e+02	3.12e+02	5.00e+02	4.63e-02	2.10e+01	7.04e-26	0.00e+00	0.00e+00	1.80e+00	1.53e+01	1.53e+01	1.53e+01	1.53e+01	1.54e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	6.41e+00	1.52e+01	2.29e-10	9.80e-06	2.77e-03	3.86e-01	3.51e-45	1.11e-46	3.56e-45	1.11e-46	6.96e-63	6.24e-41	6.93e-63	3.33e-41	1.06e+03	0.00e+00	
run_01_35	1.50e+02	3.25e+02	5.00e+02	5.47e-03	2.40e+01	8.37e-25	0.00e+00	0.00e+00	2.74e+01	6.48e+00	6.48e+00	6.48e+00	6.49e+00	6.55e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.23e+01	2.78e+01	2.45e-10	1.05e-05	2.96e-03	4.56e-02	5.22e-45	1.31e-46	5.29e-45	1.31e-46	1.84e-59	7.21e-41	2.97e-60	4.01e-41	1.45e+03	0.00e+00	
run_01_36	1.75e+02	3.38e+02	5.00e+02	7.03e-03	2.40e+01	3.16e-25	0.00e+00	0.00e+00	3.29e+01	3.50e+00	3.50e+00	3.50e+00	3.50e+00	3.55e+00	1.42e+00	0.00e+00	0.00e+00	0.00e+00	1.51e+01	3.30e+01	1.91e-10	8.19e-06	2.32e-03	5.86e-02	7.30e-45	1.52e-46	7.39e-45	1.52e-46	1.64e-60	8.12e-41	9.41e-60	4.63e-41	1.86e+03	0.00e+00	
run_01_37	2.00e+02	3.50e+02	5.00e+02	5.85e-03	2.40e+01	5.67e-25	0.00e+00	0.00e+00	5.38e+00	1.50e+01	1.50e+01	1.50e+01	1.50e+01	1.50e+01	1.15e+01	0.00e+00	0.00e+00	0.00e+00	2.62e+00	5.62e+00	2.32e-11	9.93e-07	2.81e-04	4.87e-02	9.76e-45	1.72e-46	9.88e-45	1.72e-46	4.66e-60	9.13e-41	7.08e-61	5.24e-41	2.28e+03	0.00e+00	
run_01_38	2.25e+02	3.62e+02	5.00e+02	1.92e-03	2.50e+01	1.84e-24	0.00e+00	0.00e+00	7.58e-01	1.68e+01	1.68e+01	1.68e+01	1.68e+01	1.68e+01	1.42e+01	0.00e+00	0.00e+00	0.00e+00	3.91e-01	8.28e-01	2.57e-12	1.10e-07	3.11e-05	1.60e-02	1.26e-44	1.93e-46	1.28e-44	1.93e-46	9.14e-61	9.91e-41	1.21e-59	5.85e-41	2.72e+03	0.00e+00	
run_01_39	2.50e+02	3.75e+02	5.00e+02	1.10e-03	2.60e+01	2.26e-24	4.18e-02	0.00e+00	1.52e-01	1.69e+01	1.69e+01	1.69e+01	1.69e+01	1.69e+01	1.52e+01	0.00e+00	0.00e+00	0.00e+00	8.26e-02	1.73e-01	4.20e-13	1.80e-08	5.08e-06	9.14e-03	1.59e-44	2.13e-46	1.61e-44	2.13e-46	0.00e+00	1.08e-40	0.00e+00	6.49e-41	3.17e+03	0.00e+00	
run_01_40	5.00e+01	3.00e+02	5.50e+02	6.32e-01	1.80e+01	1.46e-26	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	2.00e+01	2.02e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.05e-09	4.51e-05	1.27e-02	1.00e+00	4.40e-46	5.26e-47	4.46e-46	5.26e-47	4.53e-60	3.79e-41	6.89e-61	1.81e-41	1.15e+02	0.00e+00	
run_01_41	7.50e+01	3.12e+02	5.50e+02	3.44e-01	1.90e+01	7.00e-27	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	1.99e+01	2.04e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.95e-09	8.33e-05	2.35e-02	1.00e+00	1.04e-45	7.19e-47	1.05e-45	7.19e-47	5.13e-66	4.56e-41	4.95e-62	2.20e-41	3.32e+02	0.00e+00	
run_01_42	1.00e+02	3.25e+02	5.50e+02	1.61e-01	2.00e+01	1.53e-26	0.00e+00	0.00e+00	0.00e+00	1.72e+01	1.72e+01	1.72e+01	1.72e+01	1.73e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.64e+00	1.04e+01	3.35e-10	1.43e-05	4.05e-03	1.00e+00	1.91e-45	9.13e-47	1.93e-45	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	6.09e+02	0.00e+00	
run_01_43	1.25e+02	3.38e+02	5.50e+02	7.78e-02	2.10e+01	3.52e-26	0.00e+00	0.00e+00	1.60e+00	1.57e+01	1.57e+01	1.57e+01	1.57e+01	1.57e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	5.91e+00	1.40e+01	2.11e-10	9.04e-06	2.55e-03	6.49e-01	3.06e-45	1.11e-46	3.10e-45	1.11e-46	1.09e-61	6.24e-41	1.12e-65	3.33e-41	9.21e+02	0.00e+00	
run_01_44	1.50e+02	3.50e+02	5.50e+02	2.45e-02	2.20e+01	1.93e-25	0.00e+00	0.00e+00	1.95e+01	1.01e+01	1.01e+01	1.01e+01	1.01e+01	1.02e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.17e+00	2.07e+01	1.82e-10	7.79e-06	2.20e-03	2.05e-01	4.52e-45	1.31e-46	4.58e-45	1.31e-46	1.84e-59	7.21e-41	2.24e-60	4.01e-41	1.25e+03	0.00e+00	
run_01_45	1.75e+02	3.62e+02	5.50e+02	1.45e-03	2.50e+01	1.87e-24	0.00e+00	0.00e+00	3.56e+01	1.79e+00	1.79e+00	1.79e+00	1.80e+00	1.85e+00	9.95e-01	0.00e+00	0.00e+00	0.00e+00	1.70e+01	3.74e+01	2.17e-10	9.26e-06	2.62e-03	1.21e-02	6.29e-45	1.52e-46	6.37e-45	1.52e-46	4.28e-60	8.12e-41	3.53e-59	4.63e-41	1.60e+03	0.00e+00	
run_01_46	2.00e+02	3.75e+02	5.50e+02	9.09e-03	2.40e+01	2.83e-25	0.00e+00	0.00e+00	2.18e+01	6.80e+00	6.80e+00	6.80e+00	6.80e+00	6.83e+00	9.25e+00	0.00e+00	0.00e+00	0.00e+00	1.11e+01	2.38e+01	9.85e-11	4.21e-06	1.19e-03	7.57e-02	8.37e-45	1.72e-46	8.48e-45	1.72e-46	4.67e-60	9.13e-41	1.20e-60	5.24e-41	1.96e+03	0.00e+00	
run_01_47	2.25e+02	3.88e+02	5.50e+02	5.53e-03	2.40e+01	6.30e-25	0.00e+00	0.00e+00	4.11e+00	1.50e+01	1.50e+01	1.50e+01	1.50e+01	1.50e+01	1.39e+01	0.00e+00	0.00e+00	0.00e+00	2.22e+00	4.70e+00	1.46e-11	6.25e-07	1.77e-04	4.61e-02	1.08e-44	1.93e-46	1.09e-44	1.93e-46	7.09e-60	9.91e-41	1.72e-59	5.85e-41	2.33e+03	0.00e+00	
run_01_48	2.50e+02	4.00e+02	5.50e+02	1.84e-03	2.60e+01	1.85e-24	0.00e+00	0.00e+00	6.76e-01	1.66e+01	1.66e+01	1.66e+01	1.66e+01	1.66e+01	1.52e+01	0.00e+00	0.00e+00	0.00e+00	3.84e-01	8.04e-01	1.95e-12	8.35e-08	2.36e-05	1.53e-02	1.35e-44	2.13e-46	1.37e-44	2.13e-46	1.08e-65	1.08e-40	1.04e-61	6.49e-41	2.70e+03	0.00e+00	
run_01_49	2.75e+02	4.12e+02	5.50e+02	1.12e-03	2.60e+01	2.18e-24	1.71e-01	0.00e+00	1.46e-01	1.67e+01	1.67e+01	1.67e+01	1.67e+01	1.67e+01	1.57e+01	0.00e+00	0.00e+00	0.00e+00	8.66e-02	1.80e-01	3.52e-13	1.50e-08	4.25e-06	9.34e-03	1.66e-44	2.33e-46	1.68e-44	2.33e-46	1.41e-60	1.18e-40	5.47e-60	7.09e-41	3.08e+03	0.00e+00	
run_01_50	5.00e+01	3.25e+02	6.00e+02	8.26e-01	1.80e+01	1.19e-26	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	2.00e+01	2.03e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.29e-09	5.53e-05	1.56e-02	1.00e+00	3.93e-46	5.26e-47	3.98e-46	5.26e-47	4.80e-62	3.79e-41	1.08e-63	1.81e-41	1.02e+02	0.00e+00	
run_01_51	7.50e+01	3.38e+02	6.00e+02	4.80e-01	1.80e+01	5.15e-27	0.00e+00	0.00e+00	0.00e+00	1.99e+01	1.99e+01	1.99e+01	1.99e+01	2.04e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.29e-09	9.80e-05	2.77e-02	1.00e+00	9.18e-46	7.19e-47	9.29e-46	7.19e-47	2.11e-61	4.56e-41	5.16e-62	2.20e-41	2.94e+02	0.00e+00	
run_01_52	1.00e+02	3.50e+02	6.00e+02	2.29e-01	2.00e+01	1.04e-26	0.00e+00	0.00e+00	0.00e+00	1.69e+01	1.69e+01	1.69e+01	1.69e+01	1.70e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.98e+00	1.13e+01	3.65e-10	1.56e-05	4.42e-03	1.00e+00	1.68e-45	9.13e-47	1.70e-45	9.13e-47	2.27e-61	5.43e-41	4.64e-62	2.77e-41	5.37e+02	0.00e+00	
