# [01] : run
# [02] : mass#9000006
# [03] : mass#9900032
# [04] : Omegah^2
# [05] : x_f
# [06] : sigmav(xf)
# [07] : %_relic_chichi_hsd
# [08] : %_relic_chichi_sdsd
# [09] : %_relic_chichi_hh
# [10] : %_relic_chichi_ttx
# [11] : %_relic_chichi_hzp
# [12] : %_relic_chichi_zpzp
# [13] : %_relic_chichi_zpsd
# [14] : %_relic_chichi_zz
# [15] : %_relic_chichi_wpwm
# [16] : %_relic_chichi_tamtap
# [17] : %_relic_chichi_ddx
# [18] : %_relic_chichi_uux
# [19] : %_relic_chichi_ssx
# [20] : %_relic_chichi_ccx
# [21] : %_relic_chichi_bbx
# [22] : xsi
# [23] : sigmaN_SI_p
# [24] : lim_sigmaN_SI_p
# [25] : sigmaN_SI_n
# [26] : lim_sigmaN_SI_n
# [27] : sigmaN_SD_p
# [28] : lim_sigmaN_SD_p
# [29] : sigmaN_SD_n
# [30] : lim_sigmaN_SD_n
# [31] : Nevents
# [32] : smearing



run_01_11	7.50e+01	3.50e+02	5.46e-02	2.10e+01	4.73e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	6.59e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	4.55e-01	2.09e-46	7.19e-47	2.06e-46	7.19e-47	0.00e+00	4.56e-41	0.00e+00	2.20e-41	6.60e+01	0.00e+00	
run_01_12	1.00e+02	3.50e+02	2.26e-02	2.20e+01	1.22e-25	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	5.82e-01	1.65e+00	6.47e-04	1.96e+01	1.96e+01	1.96e+01	1.96e+01	1.96e+01	1.88e-01	3.74e-46	9.13e-47	3.68e-46	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	1.18e+02	0.00e+00	
run_01_13	1.25e+02	3.50e+02	8.67e-03	2.30e+01	3.53e-25	0.00e+00	0.00e+00	9.21e-02	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.68e-01	8.73e-01	1.59e-04	1.97e+01	1.97e+01	1.97e+01	1.97e+01	1.97e+01	7.22e-02	5.87e-46	1.11e-46	5.77e-46	1.11e-46	0.00e+00	6.24e-41	0.00e+00	3.33e-41	1.73e+02	0.00e+00	
run_01_14	1.50e+02	3.50e+02	2.59e-03	2.50e+01	1.25e-24	0.00e+00	0.00e+00	3.47e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.60e-01	3.61e-01	3.84e-05	1.98e+01	1.98e+01	1.98e+01	1.98e+01	1.98e+01	2.16e-02	8.48e-46	1.31e-46	8.33e-46	1.31e-46	0.00e+00	7.21e-41	0.00e+00	4.01e-41	2.31e+02	0.00e+00	
run_01_15	1.75e+02	3.50e+02	1.10e-03	2.60e+01	2.39e-24	0.00e+00	0.00e+00	1.45e-01	5.27e+00	0.00e+00	0.00e+00	0.00e+00	6.72e-02	1.47e-01	1.03e-05	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	9.17e-03	1.16e-45	1.52e-46	1.14e-45	1.52e-46	0.00e+00	8.12e-41	0.00e+00	4.63e-41	2.89e+02	0.00e+00	
run_01_16	5.00e+01	4.00e+02	2.33e-01	1.90e+01	1.09e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	7.49e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	7.03e-47	5.26e-47	6.92e-47	5.26e-47	0.00e+00	3.79e-41	0.00e+00	1.81e-41	1.80e+01	0.00e+00	
run_01_17	7.50e+01	4.00e+02	9.64e-02	2.00e+01	2.67e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.32e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	8.03e-01	1.60e-46	7.19e-47	1.58e-46	7.19e-47	0.00e+00	4.56e-41	0.00e+00	2.20e-41	5.10e+01	0.00e+00	
run_01_18	1.00e+02	4.00e+02	4.36e-02	2.10e+01	6.19e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	8.94e-01	2.54e+00	9.93e-04	1.93e+01	1.93e+01	1.93e+01	1.93e+01	1.93e+01	3.63e-01	2.87e-46	9.13e-47	2.82e-46	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	9.00e+01	0.00e+00	
run_01_19	1.25e+02	4.00e+02	2.00e-02	2.20e+01	1.45e-25	0.00e+00	0.00e+00	1.70e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	6.70e-01	1.59e+00	2.90e-04	1.95e+01	1.95e+01	1.95e+01	1.95e+01	1.95e+01	1.66e-01	4.50e-46	1.11e-46	4.42e-46	1.11e-46	0.00e+00	6.24e-41	0.00e+00	3.33e-41	1.33e+02	0.00e+00	
run_01_20	1.50e+02	4.00e+02	7.99e-03	2.30e+01	4.04e-25	0.00e+00	0.00e+00	8.15e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.89e-01	8.80e-01	9.36e-05	1.96e+01	1.96e+01	1.96e+01	1.96e+01	1.96e+01	6.66e-02	6.49e-46	1.31e-46	6.38e-46	1.31e-46	0.00e+00	7.21e-41	0.00e+00	4.01e-41	1.77e+02	0.00e+00	
run_01_21	1.75e+02	4.00e+02	2.27e-03	2.50e+01	1.51e-24	0.00e+00	0.00e+00	3.26e-01	5.25e+00	0.00e+00	0.00e+00	0.00e+00	1.58e-01	3.46e-01	2.42e-05	1.88e+01	1.88e+01	1.88e+01	1.88e+01	1.88e+01	1.89e-02	8.85e-46	1.52e-46	8.70e-46	1.52e-46	0.00e+00	8.12e-41	0.00e+00	4.63e-41	2.21e+02	0.00e+00	
run_01_22	2.00e+02	4.00e+02	1.07e-03	2.60e+01	2.41e-24	0.00e+00	0.00e+00	1.25e-01	1.23e+01	0.00e+00	0.00e+00	0.00e+00	6.38e-02	1.37e-01	6.85e-06	1.75e+01	1.75e+01	1.75e+01	1.75e+01	1.75e+01	8.93e-03	1.16e-45	1.72e-46	1.14e-45	1.72e-46	0.00e+00	9.13e-41	0.00e+00	5.24e-41	2.66e+02	0.00e+00	
run_01_23	5.00e+01	4.50e+02	3.63e-01	1.80e+01	7.36e-27	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.66e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	5.56e-47	5.26e-47	5.47e-47	5.26e-47	0.00e+00	3.79e-41	0.00e+00	1.81e-41	1.40e+01	0.00e+00	
run_01_24	7.50e+01	4.50e+02	1.56e-01	2.00e+01	1.57e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.25e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	1.27e-46	7.19e-47	1.24e-46	7.19e-47	0.00e+00	4.56e-41	0.00e+00	2.20e-41	4.00e+01	0.00e+00	
run_01_25	1.00e+02	4.50e+02	7.45e-02	2.10e+01	3.41e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.25e+00	3.56e+00	1.39e-03	1.90e+01	1.90e+01	1.90e+01	1.90e+01	1.90e+01	6.20e-01	2.26e-46	9.13e-47	2.23e-46	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	7.10e+01	0.00e+00	
run_01_26	1.25e+02	4.50e+02	3.78e-02	2.20e+01	7.08e-26	0.00e+00	0.00e+00	2.57e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.04e+00	2.46e+00	4.49e-04	1.92e+01	1.92e+01	1.92e+01	1.92e+01	1.92e+01	3.15e-01	3.55e-46	1.11e-46	3.49e-46	1.11e-46	0.00e+00	6.24e-41	0.00e+00	3.33e-41	1.05e+02	0.00e+00	
run_01_27	1.50e+02	4.50e+02	1.82e-02	2.30e+01	1.57e-25	0.00e+00	0.00e+00	1.45e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	7.12e-01	1.61e+00	1.71e-04	1.92e+01	1.92e+01	1.92e+01	1.92e+01	1.92e+01	1.52e-01	5.13e-46	1.31e-46	5.04e-46	1.31e-46	0.00e+00	7.21e-41	0.00e+00	4.01e-41	1.40e+02	0.00e+00	
run_01_28	1.75e+02	4.50e+02	6.93e-03	2.40e+01	4.69e-25	0.00e+00	0.00e+00	7.82e-01	5.20e+00	0.00e+00	0.00e+00	0.00e+00	3.90e-01	8.56e-01	6.00e-05	1.86e+01	1.86e+01	1.86e+01	1.86e+01	1.86e+01	5.78e-02	6.99e-46	1.52e-46	6.87e-46	1.52e-46	0.00e+00	8.12e-41	0.00e+00	4.63e-41	1.75e+02	0.00e+00	
run_01_29	2.00e+02	4.50e+02	2.05e-03	2.50e+01	1.70e-24	0.00e+00	0.00e+00	2.85e-01	1.22e+01	0.00e+00	0.00e+00	0.00e+00	1.51e-01	3.24e-01	1.62e-05	1.74e+01	1.74e+01	1.74e+01	1.74e+01	1.74e+01	1.71e-02	9.14e-46	1.72e-46	8.99e-46	1.72e-46	0.00e+00	9.13e-41	0.00e+00	5.24e-41	2.10e+02	0.00e+00	
run_01_30	2.25e+02	4.50e+02	1.08e-03	2.60e+01	2.34e-24	0.00e+00	0.00e+00	1.14e-01	1.43e+01	0.00e+00	0.00e+00	0.00e+00	6.35e-02	1.35e-01	5.06e-06	1.71e+01	1.71e+01	1.71e+01	1.71e+01	1.71e+01	9.00e-03	1.16e-45	1.93e-46	1.14e-45	1.93e-46	0.00e+00	9.91e-41	0.00e+00	5.85e-41	2.46e+02	0.00e+00	
run_01_31	5.00e+01	5.00e+02	5.37e-01	1.80e+01	4.88e-27	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.21e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	4.50e-47	5.26e-47	4.43e-47	5.26e-47	0.00e+00	3.79e-41	0.00e+00	1.81e-41	1.20e+01	0.00e+00	
run_01_32	7.50e+01	5.00e+02	2.38e-01	1.90e+01	1.04e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.59e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	1.03e-46	7.19e-47	1.01e-46	7.19e-47	0.00e+00	4.56e-41	0.00e+00	2.20e-41	3.20e+01	0.00e+00	
run_01_33	1.00e+02	5.00e+02	1.17e-01	2.00e+01	2.18e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.65e+00	4.68e+00	1.83e-03	1.87e+01	1.87e+01	1.87e+01	1.87e+01	1.87e+01	9.75e-01	1.83e-46	9.13e-47	1.80e-46	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	5.80e+01	0.00e+00	
run_01_34	1.25e+02	5.00e+02	6.33e-02	2.10e+01	4.19e-26	0.00e+00	0.00e+00	3.70e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.45e+00	3.45e+00	6.29e-04	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	5.27e-01	2.88e-46	1.11e-46	2.83e-46	1.11e-46	0.00e+00	6.24e-41	0.00e+00	3.33e-41	8.50e+01	0.00e+00	
run_01_35	1.50e+02	5.00e+02	3.40e-02	2.20e+01	8.16e-26	0.00e+00	0.00e+00	2.19e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.10e+00	2.49e+00	2.65e-04	1.88e+01	1.88e+01	1.88e+01	1.88e+01	1.88e+01	2.83e-01	4.15e-46	1.31e-46	4.08e-46	1.31e-46	0.00e+00	7.21e-41	0.00e+00	4.01e-41	1.13e+02	0.00e+00	
run_01_36	1.75e+02	5.00e+02	1.57e-02	2.30e+01	1.92e-25	0.00e+00	0.00e+00	1.41e+00	5.13e+00	0.00e+00	0.00e+00	0.00e+00	7.21e-01	1.58e+00	1.11e-04	1.82e+01	1.82e+01	1.82e+01	1.82e+01	1.82e+01	1.31e-01	5.66e-46	1.52e-46	5.57e-46	1.52e-46	0.00e+00	8.12e-41	0.00e+00	4.63e-41	1.42e+02	0.00e+00	
run_01_37	2.00e+02	5.00e+02	6.23e-03	2.40e+01	5.44e-25	0.00e+00	0.00e+00	6.95e-01	1.22e+01	0.00e+00	0.00e+00	0.00e+00	3.78e-01	8.12e-01	4.06e-05	1.72e+01	1.72e+01	1.72e+01	1.72e+01	1.72e+01	5.19e-02	7.41e-46	1.72e-46	7.28e-46	1.72e-46	0.00e+00	9.13e-41	0.00e+00	5.24e-41	1.70e+02	0.00e+00	
run_01_38	2.25e+02	5.00e+02	1.94e-03	2.50e+01	1.84e-24	0.00e+00	0.00e+00	2.63e-01	1.43e+01	0.00e+00	0.00e+00	0.00e+00	1.51e-01	3.20e-01	1.20e-05	1.70e+01	1.70e+01	1.70e+01	1.70e+01	1.70e+01	1.61e-02	9.38e-46	1.93e-46	9.23e-46	1.93e-46	0.00e+00	9.91e-41	0.00e+00	5.85e-41	1.99e+02	0.00e+00	
run_01_39	2.50e+02	5.00e+02	1.10e-03	2.60e+01	2.26e-24	0.00e+00	0.00e+00	1.06e-01	1.52e+01	0.00e+00	0.00e+00	0.00e+00	6.38e-02	1.34e-01	3.93e-06	1.69e+01	1.69e+01	1.69e+01	1.69e+01	1.69e+01	9.16e-03	1.16e-45	2.13e-46	1.14e-45	2.13e-46	0.00e+00	1.08e-40	0.00e+00	6.49e-41	2.28e+02	0.00e+00	
run_01_40	5.00e+01	5.50e+02	7.63e-01	1.80e+01	3.38e-27	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.48e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	3.72e-47	5.26e-47	3.66e-47	5.26e-47	0.00e+00	3.79e-41	0.00e+00	1.81e-41	1.00e+01	0.00e+00	
run_01_41	7.50e+01	5.50e+02	3.46e-01	1.90e+01	6.92e-27	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.98e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	8.48e-47	7.19e-47	8.33e-47	7.19e-47	0.00e+00	4.56e-41	0.00e+00	2.20e-41	2.70e+01	0.00e+00	
run_01_42	1.00e+02	5.50e+02	1.73e-01	2.00e+01	1.41e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.07e+00	5.89e+00	2.30e-03	1.84e+01	1.84e+01	1.84e+01	1.84e+01	1.84e+01	1.00e+00	1.52e-46	9.13e-47	1.49e-46	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	4.80e+01	0.00e+00	
run_01_43	1.25e+02	5.50e+02	9.76e-02	2.10e+01	2.59e-26	0.00e+00	0.00e+00	4.78e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.91e+00	4.54e+00	8.28e-04	1.86e+01	1.86e+01	1.86e+01	1.86e+01	1.86e+01	8.13e-01	2.38e-46	1.11e-46	2.34e-46	1.11e-46	0.00e+00	6.24e-41	0.00e+00	3.33e-41	7.00e+01	0.00e+00	
run_01_44	1.50e+02	5.50e+02	5.61e-02	2.10e+01	4.90e-26	0.00e+00	0.00e+00	3.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.54e+00	3.48e+00	3.70e-04	1.84e+01	1.84e+01	1.84e+01	1.84e+01	1.84e+01	4.67e-01	3.43e-46	1.31e-46	3.37e-46	1.31e-46	0.00e+00	7.21e-41	0.00e+00	4.01e-41	9.30e+01	0.00e+00	
run_01_45	1.75e+02	5.50e+02	2.92e-02	2.20e+01	1.00e-25	0.00e+00	0.00e+00	2.15e+00	5.05e+00	0.00e+00	0.00e+00	0.00e+00	1.12e+00	2.46e+00	1.72e-04	1.78e+01	1.78e+01	1.78e+01	1.78e+01	1.78e+01	2.43e-01	4.68e-46	1.52e-46	4.60e-46	1.52e-46	0.00e+00	8.12e-41	0.00e+00	4.63e-41	1.17e+02	0.00e+00	
run_01_46	2.00e+02	5.50e+02	1.41e-02	2.30e+01	2.22e-25	0.00e+00	0.00e+00	1.27e+00	1.21e+01	0.00e+00	0.00e+00	0.00e+00	7.05e-01	1.51e+00	7.56e-05	1.69e+01	1.69e+01	1.69e+01	1.69e+01	1.69e+01	1.18e-01	6.12e-46	1.72e-46	6.02e-46	1.72e-46	0.00e+00	9.13e-41	0.00e+00	5.24e-41	1.41e+02	0.00e+00	
run_01_47	2.25e+02	5.50e+02	5.81e-03	2.40e+01	6.11e-25	0.00e+00	0.00e+00	6.49e-01	1.42e+01	0.00e+00	0.00e+00	0.00e+00	3.83e-01	8.10e-01	3.04e-05	1.68e+01	1.68e+01	1.68e+01	1.68e+01	1.68e+01	4.84e-02	7.76e-46	1.93e-46	7.63e-46	1.93e-46	0.00e+00	9.91e-41	0.00e+00	5.85e-41	1.65e+02	0.00e+00	
run_01_48	2.50e+02	5.50e+02	1.85e-03	2.60e+01	1.85e-24	0.00e+00	0.00e+00	2.47e-01	1.52e+01	0.00e+00	0.00e+00	0.00e+00	1.53e-01	3.20e-01	9.39e-06	1.68e+01	1.68e+01	1.68e+01	1.68e+01	1.68e+01	1.54e-02	9.58e-46	2.13e-46	9.42e-46	2.13e-46	0.00e+00	1.08e-40	0.00e+00	6.49e-41	1.89e+02	0.00e+00	
run_01_49	2.75e+02	5.50e+02	1.12e-03	2.60e+01	2.17e-24	0.00e+00	0.00e+00	1.00e-01	1.57e+01	0.00e+00	0.00e+00	0.00e+00	6.41e-02	1.33e-01	3.15e-06	1.68e+01	1.68e+01	1.68e+01	1.68e+01	1.68e+01	9.36e-03	1.16e-45	2.33e-46	1.14e-45	2.33e-46	0.00e+00	1.18e-40	0.00e+00	7.09e-41	2.12e+02	0.00e+00	
run_01_50	5.00e+01	6.00e+02	1.05e+00	1.70e+01	2.77e-27	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.77e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	3.13e-47	5.26e-47	3.07e-47	5.26e-47	0.00e+00	3.79e-41	0.00e+00	1.81e-41	8.00e+00	0.00e+00	
run_01_51	7.50e+01	6.00e+02	4.83e-01	1.80e+01	5.08e-27	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.41e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	1.00e+00	7.12e-47	7.19e-47	7.00e-47	7.19e-47	0.00e+00	4.56e-41	0.00e+00	2.20e-41	2.20e+01	0.00e+00	
run_01_52	1.00e+02	6.00e+02	2.44e-01	1.90e+01	1.02e-26	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.52e+00	7.17e+00	2.80e-03	1.81e+01	1.81e+01	1.81e+01	1.81e+01	1.81e+01	1.00e+00	1.27e-46	9.13e-47	1.25e-46	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	4.00e+01	0.00e+00	
run_01_53	1.25e+02	6.00e+02	1.42e-01	2.00e+01	1.81e-26	0.00e+00	0.00e+00	6.23e-01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.40e+00	5.70e+00	1.04e-03	1.83e+01	1.83e+01	1.83e+01	1.83e+01	1.83e+01	1.00e+00	2.00e-46	1.11e-46	1.96e-46	1.11e-46	0.00e+00	6.24e-41	0.00e+00	3.33e-41	5.90e+01	0.00e+00	
run_01_54	1.50e+02	6.00e+02	8.52e-02	2.10e+01	3.06e-26	0.00e+00	0.00e+00	3.86e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.01e+00	4.55e+00	4.84e-04	1.79e+01	1.79e+01	1.79e+01	1.79e+01	1.79e+01	7.10e-01	2.88e-46	1.31e-46	2.84e-46	1.31e-46	0.00e+00	7.21e-41	0.00e+00	4.01e-41	7.90e+01	0.00e+00	
run_01_55	1.75e+02	6.00e+02	4.78e-02	2.20e+01	5.72e-26	0.00e+00	0.00e+00	2.96e+00	4.94e+00	0.00e+00	0.00e+00	0.00e+00	1.57e+00	3.45e+00	2.42e-04	1.74e+01	1.74e+01	1.74e+01	1.74e+01	1.74e+01	3.98e-01	3.93e-46	1.52e-46	3.87e-46	1.52e-46	0.00e+00	8.12e-41	0.00e+00	4.63e-41	9.80e+01	0.00e+00	
run_01_56	2.00e+02	6.00e+02	2.61e-02	2.30e+01	1.09e-25	0.00e+00	0.00e+00	1.94e+00	1.20e+01	0.00e+00	0.00e+00	0.00e+00	1.10e+00	2.37e+00	1.18e-04	1.65e+01	1.65e+01	1.65e+01	1.65e+01	1.65e+01	2.17e-01	5.14e-46	1.72e-46	5.06e-46	1.72e-46	0.00e+00	9.13e-41	0.00e+00	5.24e-41	1.18e+02	0.00e+00	
run_01_57	2.25e+02	6.00e+02	1.32e-02	2.30e+01	2.47e-25	0.00e+00	0.00e+00	1.19e+00	1.42e+01	0.00e+00	0.00e+00	0.00e+00	7.18e-01	1.52e+00	5.71e-05	1.65e+01	1.65e+01	1.65e+01	1.65e+01	1.65e+01	1.10e-01	6.52e-46	1.93e-46	6.41e-46	1.93e-46	0.00e+00	9.91e-41	0.00e+00	5.85e-41	1.38e+02	0.00e+00	
