# [01] : run
# [02] : mass#9000006
# [03] : mass#9900032
# [04] : Omegah^2
# [05] : x_f
# [06] : sigmav(xf)
# [07] : %_relic_chichi_hsd
# [08] : %_relic_chichi_sdsd
# [09] : %_relic_chichi_hh
# [10] : %_relic_chichi_ddx
# [11] : %_relic_chichi_uux
# [12] : %_relic_chichi_ssx
# [13] : %_relic_chichi_ccx
# [14] : %_relic_chichi_bbx
# [15] : %_relic_chichi_ttx
# [16] : %_relic_chichi_hzp
# [17] : %_relic_chichi_zpzp
# [18] : %_relic_chichi_zpsd
# [19] : %_relic_chichi_zz
# [20] : %_relic_chichi_wpwm
# [21] : %_relic_chichi_emep
# [22] : %_relic_chichi_mummup
# [23] : %_relic_chichi_tamtap
# [24] : xsi
# [25] : sigmaN_SI_p
# [26] : lim_sigmaN_SI_p
# [27] : sigmaN_SI_n
# [28] : lim_sigmaN_SI_n
# [29] : sigmaN_SD_p
# [30] : lim_sigmaN_SD_p
# [31] : sigmaN_SD_n
# [32] : lim_sigmaN_SD_n
# [33] : Nevents
# [34] : smearing



run_01_12	1.00e+02	3.50e+02	1.10e+00	1.80e+01	2.42e-27	0.00e+00	0.00e+00	0.00e+00	1.85e+01	1.85e+01	1.85e+01	1.85e+01	1.86e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.92e+00	5.46e+00	1.76e-10	7.54e-06	2.13e-03	1.00e+00	8.84e-49	9.13e-47	8.95e-49	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	0.00e+00	0.00e+00	
run_01_13	1.25e+02	3.50e+02	4.34e-01	1.90e+01	7.07e-27	0.00e+00	0.00e+00	2.50e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.01e-02	2.39e-02	3.60e-13	1.54e-08	4.35e-06	1.00e+00	1.39e-48	1.11e-46	1.40e-48	1.11e-46	0.00e+00	6.24e-41	0.00e+00	3.33e-41	0.00e+00	0.00e+00	
run_01_14	1.50e+02	3.50e+02	1.30e-01	2.10e+01	2.48e-26	0.00e+00	0.00e+00	1.50e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	8.93e-04	2.02e-03	1.77e-14	7.59e-10	2.15e-07	1.00e+00	2.00e-48	1.31e-46	2.03e-48	1.31e-46	3.86e-59	7.21e-41	6.10e-60	4.01e-41	1.00e+00	0.00e+00	
run_01_15	1.75e+02	3.50e+02	5.88e-02	2.20e+01	4.17e-26	2.01e-03	0.00e+00	2.21e-04	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	5.32e+00	0.00e+00	0.00e+00	0.00e+00	1.38e-04	3.02e-04	1.75e-15	7.49e-11	2.12e-08	4.90e-01	2.73e-48	1.52e-46	2.76e-48	1.52e-46	1.64e-60	8.12e-41	9.41e-60	4.63e-41	1.00e+00	0.00e+00	
run_01_16	5.00e+01	4.00e+02	1.09e+01	1.50e+01	2.32e-28	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.72e-12	4.15e-07	1.17e-04	1.00e+00	1.66e-49	5.26e-47	1.68e-49	5.26e-47	6.39e-62	3.79e-41	6.06e-62	1.81e-41	0.00e+00	0.00e+00	
run_01_17	7.50e+01	4.00e+02	4.65e+00	1.60e+01	5.28e-28	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.49e-11	1.49e-06	4.22e-04	1.00e+00	3.78e-49	7.19e-47	3.83e-49	7.19e-47	2.53e-59	4.56e-41	1.18e-59	2.20e-41	0.00e+00	0.00e+00	
run_01_18	1.00e+02	4.00e+02	2.10e+00	1.70e+01	1.22e-27	0.00e+00	0.00e+00	0.00e+00	1.78e+01	1.78e+01	1.78e+01	1.78e+01	1.78e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.87e+00	8.15e+00	2.63e-10	1.12e-05	3.18e-03	1.00e+00	6.77e-49	9.13e-47	6.85e-49	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	0.00e+00	0.00e+00	
run_01_19	1.25e+02	4.00e+02	1.01e+00	1.80e+01	2.84e-27	0.00e+00	0.00e+00	4.85e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.85e-02	4.39e-02	6.61e-13	2.83e-08	7.99e-06	1.00e+00	1.06e-48	1.11e-46	1.07e-48	1.11e-46	1.32e-61	6.24e-41	1.32e-61	3.33e-41	0.00e+00	0.00e+00	
run_01_20	1.50e+02	4.00e+02	4.00e-01	2.00e+01	7.65e-27	0.00e+00	0.00e+00	3.71e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.20e-03	4.98e-03	4.38e-14	1.87e-09	5.29e-07	1.00e+00	1.53e-48	1.31e-46	1.55e-48	1.31e-46	1.84e-59	7.21e-41	2.24e-60	4.01e-41	0.00e+00	0.00e+00	
run_01_21	1.75e+02	4.00e+02	1.13e-01	2.10e+01	3.01e-26	3.62e-03	0.00e+00	5.21e-04	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	5.34e+00	0.00e+00	0.00e+00	0.00e+00	3.24e-04	7.11e-04	4.12e-15	1.76e-10	4.98e-08	9.43e-01	2.09e-48	1.52e-46	2.12e-48	1.52e-46	2.02e-60	8.12e-41	8.56e-60	4.63e-41	1.00e+00	0.00e+00	
run_01_22	2.00e+02	4.00e+02	5.49e-02	2.20e+01	4.42e-26	1.66e-03	1.41e+00	9.03e-05	1.73e+01	1.73e+01	1.73e+01	1.73e+01	1.73e+01	1.21e+01	0.00e+00	0.00e+00	0.00e+00	6.11e-05	1.31e-04	5.42e-16	2.32e-11	6.55e-09	4.57e-01	2.73e-48	1.72e-46	2.77e-48	1.72e-46	4.66e-60	9.13e-41	7.08e-61	5.24e-41	1.00e+00	0.00e+00	
run_01_23	5.00e+01	4.50e+02	1.68e+01	1.50e+01	1.47e-28	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.25e-11	5.35e-07	1.51e-04	1.00e+00	1.31e-49	5.26e-47	1.33e-49	5.26e-47	4.54e-60	3.79e-41	1.16e-60	1.81e-41	0.00e+00	0.00e+00	
run_01_24	7.50e+01	4.50e+02	7.49e+00	1.60e+01	3.08e-28	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.66e-11	1.99e-06	5.63e-04	1.00e+00	2.99e-49	7.19e-47	3.03e-49	7.19e-47	2.09e-61	4.56e-41	2.14e-65	2.20e-41	0.00e+00	0.00e+00	
run_01_25	1.00e+02	4.50e+02	3.56e+00	1.70e+01	6.67e-28	0.00e+00	0.00e+00	0.00e+00	1.70e+01	1.70e+01	1.70e+01	1.70e+01	1.71e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	3.89e+00	1.11e+01	3.57e-10	1.53e-05	4.31e-03	1.00e+00	5.35e-49	9.13e-47	5.41e-49	9.13e-47	4.62e-60	5.43e-41	7.02e-61	2.77e-41	0.00e+00	0.00e+00	
run_01_26	1.25e+02	4.50e+02	1.92e+00	1.80e+01	1.35e-27	0.00e+00	0.00e+00	7.62e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.90e-02	6.88e-02	1.04e-12	4.44e-08	1.25e-05	1.00e+00	8.38e-49	1.11e-46	8.49e-49	1.11e-46	1.07e-65	6.24e-41	1.04e-61	3.33e-41	0.00e+00	0.00e+00	
run_01_27	1.50e+02	4.50e+02	9.21e-01	1.90e+01	3.08e-27	0.00e+00	0.00e+00	6.92e-03	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.10e-03	9.26e-03	8.14e-14	3.48e-09	9.84e-07	1.00e+00	1.21e-48	1.31e-46	1.23e-48	1.31e-46	2.11e-61	7.21e-41	2.17e-65	4.01e-41	0.00e+00	0.00e+00	
run_01_28	1.75e+02	4.50e+02	3.44e-01	2.00e+01	9.68e-27	7.16e-03	0.00e+00	1.31e-03	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	5.35e+00	0.00e+00	0.00e+00	0.00e+00	8.12e-04	1.78e-03	1.03e-14	4.41e-10	1.25e-07	1.00e+00	1.65e-48	1.52e-46	1.67e-48	1.52e-46	8.86e-61	8.12e-41	9.39e-60	4.63e-41	0.00e+00	0.00e+00	
run_01_29	2.00e+02	4.50e+02	9.71e-02	2.10e+01	3.54e-26	3.06e-03	2.73e+00	2.11e-04	1.71e+01	1.71e+01	1.71e+01	1.71e+01	1.71e+01	1.20e+01	0.00e+00	0.00e+00	0.00e+00	1.43e-04	3.07e-04	1.27e-15	5.41e-11	1.53e-08	8.09e-01	2.16e-48	1.72e-46	2.19e-48	1.72e-46	3.77e-60	9.13e-41	1.72e-60	5.24e-41	1.00e+00	0.00e+00	
run_01_30	2.25e+02	4.50e+02	5.49e-02	2.20e+01	4.29e-26	1.27e-03	6.68e+00	4.33e-05	1.60e+01	1.60e+01	1.60e+01	1.60e+01	1.60e+01	1.33e+01	0.00e+00	0.00e+00	0.00e+00	3.14e-05	6.65e-05	2.07e-16	8.84e-12	2.50e-09	4.57e-01	2.73e-48	1.93e-46	2.77e-48	1.93e-46	1.71e-61	9.91e-41	1.62e-61	5.85e-41	1.00e+00	0.00e+00	
run_01_31	5.00e+01	5.00e+02	2.46e+01	1.40e+01	1.12e-28	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.57e-11	6.71e-07	1.89e-04	1.00e+00	1.06e-49	5.26e-47	1.08e-49	5.26e-47	4.54e-60	3.79e-41	1.16e-60	1.81e-41	0.00e+00	0.00e+00	
run_01_32	7.50e+01	5.00e+02	1.13e+01	1.50e+01	2.07e-28	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	5.97e-11	2.55e-06	7.21e-04	1.00e+00	2.42e-49	7.19e-47	2.45e-49	7.19e-47	2.53e-59	4.56e-41	1.18e-59	2.20e-41	0.00e+00	0.00e+00	
run_01_33	1.00e+02	5.00e+02	5.53e+00	1.60e+01	4.27e-28	0.00e+00	0.00e+00	0.00e+00	1.62e+01	1.62e+01	1.62e+01	1.62e+01	1.63e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.95e+00	1.40e+01	4.53e-10	1.94e-05	5.47e-03	1.00e+00	4.33e-49	9.13e-47	4.39e-49	9.13e-47	1.04e-61	5.43e-41	3.88e-63	2.77e-41	0.00e+00	0.00e+00	
run_01_34	1.25e+02	5.00e+02	3.25e+00	1.70e+01	7.90e-28	0.00e+00	0.00e+00	1.15e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.13e-02	9.78e-02	1.47e-12	6.30e-08	1.78e-05	1.00e+00	6.79e-49	1.11e-46	6.88e-49	1.11e-46	2.06e-62	6.24e-41	3.32e-62	3.33e-41	0.00e+00	0.00e+00	
run_01_35	1.50e+02	5.00e+02	1.74e+00	1.80e+01	1.57e-27	0.00e+00	0.00e+00	1.09e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	6.47e-03	1.46e-02	1.28e-13	5.49e-09	1.55e-06	1.00e+00	9.80e-49	1.31e-46	9.93e-49	1.31e-46	2.11e-61	7.21e-41	2.17e-65	4.01e-41	0.00e+00	0.00e+00	
run_01_36	1.75e+02	5.00e+02	7.92e-01	1.90e+01	3.88e-27	1.09e-02	0.00e+00	2.46e-03	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	5.37e+00	0.00e+00	0.00e+00	0.00e+00	1.53e-03	3.35e-03	1.94e-14	8.28e-10	2.34e-07	1.00e+00	1.34e-48	1.52e-46	1.35e-48	1.52e-46	4.28e-60	8.12e-41	3.53e-59	4.63e-41	0.00e+00	0.00e+00	
run_01_37	2.00e+02	5.00e+02	2.74e-01	2.00e+01	1.27e-26	6.09e-03	5.71e+00	5.21e-04	1.65e+01	1.65e+01	1.65e+01	1.65e+01	1.65e+01	1.16e+01	0.00e+00	0.00e+00	0.00e+00	3.51e-04	7.54e-04	3.11e-15	1.33e-10	3.76e-08	1.00e+00	1.75e-48	1.72e-46	1.77e-48	1.72e-46	4.67e-60	9.13e-41	1.20e-60	5.24e-41	0.00e+00	0.00e+00	
run_01_38	2.25e+02	5.00e+02	9.03e-02	2.20e+01	3.59e-26	2.32e-03	1.21e+01	9.75e-05	1.51e+01	1.51e+01	1.51e+01	1.51e+01	1.51e+01	1.26e+01	0.00e+00	0.00e+00	0.00e+00	7.06e-05	1.49e-04	4.64e-16	1.98e-11	5.61e-09	7.53e-01	2.21e-48	1.93e-46	2.24e-48	1.93e-46	1.68e-60	9.91e-41	4.37e-61	5.85e-41	0.00e+00	0.00e+00	
run_01_39	2.50e+02	5.00e+02	5.66e-02	2.20e+01	4.07e-26	1.07e-03	5.68e+00	2.49e-05	1.60e+01	1.60e+01	1.60e+01	1.60e+01	1.60e+01	1.44e+01	0.00e+00	0.00e+00	0.00e+00	1.91e-05	4.00e-05	9.71e-17	4.15e-12	1.17e-09	4.72e-01	2.74e-48	2.13e-46	2.77e-48	2.13e-46	0.00e+00	1.08e-40	0.00e+00	6.49e-41	1.00e+00	0.00e+00	
run_01_40	5.00e+01	5.50e+02	3.45e+01	1.40e+01	7.94e-29	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.92e-11	8.20e-07	2.31e-04	1.00e+00	8.78e-50	5.26e-47	8.89e-50	5.26e-47	4.54e-60	3.79e-41	1.16e-60	1.81e-41	0.00e+00	0.00e+00	
run_01_41	7.50e+01	5.50e+02	1.64e+01	1.50e+01	1.37e-28	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	7.43e-11	3.17e-06	8.97e-04	1.00e+00	2.00e-49	7.19e-47	2.03e-49	7.19e-47	1.49e-60	4.56e-41	4.72e-60	2.20e-41	0.00e+00	0.00e+00	
run_01_42	1.00e+02	5.50e+02	8.09e+00	1.60e+01	2.75e-28	0.00e+00	0.00e+00	0.00e+00	1.54e+01	1.54e+01	1.54e+01	1.54e+01	1.55e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	6.02e+00	1.71e+01	5.50e-10	2.35e-05	6.65e-03	1.00e+00	3.58e-49	9.13e-47	3.62e-49	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	0.00e+00	0.00e+00	
run_01_43	1.25e+02	5.50e+02	5.07e+00	1.70e+01	4.75e-28	0.00e+00	0.00e+00	1.54e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	5.52e-02	1.31e-01	1.97e-12	8.43e-08	2.38e-05	1.00e+00	5.61e-49	1.11e-46	5.68e-49	1.11e-46	7.85e-62	6.24e-41	7.82e-62	3.33e-41	0.00e+00	0.00e+00	
run_01_44	1.50e+02	5.50e+02	2.92e+00	1.80e+01	8.63e-28	0.00e+00	0.00e+00	1.57e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.26e-03	2.09e-02	1.84e-13	7.86e-09	2.22e-06	1.00e+00	8.10e-49	1.31e-46	8.21e-49	1.31e-46	2.11e-61	7.21e-41	2.17e-65	4.01e-41	0.00e+00	0.00e+00	
run_01_45	1.75e+02	5.50e+02	1.49e+00	1.80e+01	1.98e-27	1.43e-02	0.00e+00	3.91e-03	1.89e+01	1.89e+01	1.89e+01	1.89e+01	1.89e+01	5.39e+00	0.00e+00	0.00e+00	0.00e+00	2.42e-03	5.31e-03	3.08e-14	1.31e-09	3.72e-07	1.00e+00	1.10e-48	1.52e-46	1.12e-48	1.52e-46	1.64e-60	8.12e-41	9.41e-60	4.63e-41	0.00e+00	0.00e+00	
run_01_46	2.00e+02	5.50e+02	5.84e-01	2.00e+01	5.03e-27	9.25e-03	8.68e+00	9.60e-04	1.60e+01	1.60e+01	1.60e+01	1.60e+01	1.60e+01	1.12e+01	0.00e+00	0.00e+00	0.00e+00	6.46e-04	1.39e-03	5.72e-15	2.45e-10	6.92e-08	1.00e+00	1.44e-48	1.72e-46	1.46e-48	1.72e-46	6.57e-62	9.13e-41	6.23e-62	5.24e-41	0.00e+00	0.00e+00	
run_01_47	2.25e+02	5.50e+02	2.47e-01	2.10e+01	1.33e-26	4.32e-03	2.26e+01	2.20e-04	1.33e+01	1.33e+01	1.33e+01	1.33e+01	1.33e+01	1.11e+01	0.00e+00	0.00e+00	0.00e+00	1.59e-04	3.37e-04	1.05e-15	4.48e-11	1.27e-08	1.00e+00	1.83e-48	1.93e-46	1.85e-48	1.93e-46	2.88e-63	9.91e-41	2.19e-62	5.85e-41	0.00e+00	0.00e+00	
run_01_48	2.50e+02	5.50e+02	8.74e-02	2.20e+01	3.74e-26	2.00e-03	1.06e+01	5.66e-05	1.51e+01	1.51e+01	1.51e+01	1.51e+01	1.51e+01	1.36e+01	0.00e+00	0.00e+00	0.00e+00	4.33e-05	9.08e-05	2.20e-16	9.42e-12	2.67e-09	7.28e-01	2.26e-48	2.13e-46	2.29e-48	2.13e-46	1.23e-60	1.08e-40	9.92e-60	6.49e-41	0.00e+00	0.00e+00	
run_01_49	2.75e+02	5.50e+02	5.86e-02	2.20e+01	3.85e-26	9.06e-04	4.76e+00	1.55e-05	1.61e+01	1.61e+01	1.61e+01	1.61e+01	1.61e+01	1.50e+01	0.00e+00	0.00e+00	0.00e+00	1.24e-05	2.58e-05	5.04e-17	2.16e-12	6.10e-10	4.88e-01	2.74e-48	2.33e-46	2.77e-48	2.33e-46	7.52e-62	1.18e-40	7.72e-66	7.09e-41	1.00e+00	0.00e+00	
run_01_50	5.00e+01	6.00e+02	4.68e+01	1.40e+01	5.84e-29	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.30e-11	9.83e-07	2.77e-04	1.00e+00	7.38e-50	5.26e-47	7.47e-50	5.26e-47	6.41e-66	3.79e-41	6.19e-62	1.81e-41	0.00e+00	0.00e+00	
run_01_51	7.50e+01	6.00e+02	2.28e+01	1.50e+01	9.42e-29	0.00e+00	0.00e+00	0.00e+00	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	9.03e-11	3.86e-06	1.09e-03	1.00e+00	1.68e-49	7.19e-47	1.70e-49	7.19e-47	1.82e-59	4.56e-41	2.93e-60	2.20e-41	0.00e+00	0.00e+00	
run_01_52	1.00e+02	6.00e+02	1.13e+01	1.60e+01	1.86e-28	0.00e+00	0.00e+00	0.00e+00	1.45e+01	1.45e+01	1.45e+01	1.45e+01	1.47e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	7.08e+00	2.01e+01	6.47e-10	2.77e-05	7.82e-03	1.00e+00	3.01e-49	9.13e-47	3.05e-49	9.13e-47	0.00e+00	5.43e-41	0.00e+00	2.77e-41	0.00e+00	0.00e+00	
run_01_53	1.25e+02	6.00e+02	7.47e+00	1.60e+01	3.28e-28	0.00e+00	0.00e+00	2.09e-02	1.99e+01	1.99e+01	1.99e+01	1.99e+01	1.99e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	7.06e-02	1.67e-01	2.52e-12	1.08e-07	3.04e-05	1.00e+00	4.72e-49	1.11e-46	4.78e-49	1.11e-46	6.96e-63	6.24e-41	6.93e-63	3.33e-41	0.00e+00	0.00e+00	
run_01_54	1.50e+02	6.00e+02	4.52e+00	1.70e+01	5.61e-28	0.00e+00	0.00e+00	2.10e-02	2.00e+01	2.00e+01	2.00e+01	2.00e+01	2.00e+01	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.24e-02	2.80e-02	2.46e-13	1.05e-08	2.98e-06	1.00e+00	6.81e-49	1.31e-46	6.90e-49	1.31e-46	1.84e-59	7.21e-41	2.24e-60	4.01e-41	0.00e+00	0.00e+00	
